crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	7.438678	632	652576064.000000
281474976710655.000000	7.038885	633	653591744.000000
281474976710655.000000	6.904742	634	654602112.000000
281474976710655.000000	6.893354	635	655618304.000000
281474976710655.000000	6.686208	636	656628544.000000
281474976710655.000000	6.502846	637	657644800.000000
281474976710655.000000	6.273263	638	658654912.000000
281474976710655.000000	5.982875	639	659670848.000000
281474976710655.000000	6.247591	640	660681088.000000
281474976710655.000000	6.038984	641	661696704.000000
281474976710655.000000	6.140206	642	662708032.000000
281474976710655.000000	6.218856	643	663722944.000000
281474976710655.000000	6.296677	644	664735104.000000
281474976710655.000000	6.473470	645	665749376.000000
281474976710655.000000	6.547909	646	666761600.000000
281474976710655.000000	6.463155	647	667776000.000000
281474976710655.000000	6.335297	648	668788608.000000
281474976710655.000000	6.586290	649	669802048.000000
281474976710655.000000	6.414052	650	670815104.000000
281474976710655.000000	6.751758	651	671828928.000000
281474976710655.000000	6.246550	652	672841344.000000
281474976710655.000000	6.399908	653	673855872.000000
281474976710655.000000	6.348069	654	674867648.000000
281474976710655.000000	6.420924	655	675882688.000000
281474976710655.000000	6.353261	656	676894272.000000
281474976710655.000000	6.442904	657	677910016.000000
281474976710655.000000	6.310840	658	678921024.000000
281474976710655.000000	6.253893	659	679936832.000000
281474976710655.000000	6.419041	660	680947648.000000
281474976710655.000000	6.517389	661	681963712.000000
281474976710655.000000	6.783000	662	682974400.000000
281474976710655.000000	6.744806	663	683990208.000000
281474976710655.000000	6.992319	664	685001280.000000
281474976710655.000000	6.894283	665	686016704.000000
281474976710655.000000	7.295629	666	687028416.000000
281474976710655.000000	7.305501	667	688042816.000000
281474976710655.000000	7.430861	668	689055744.000000
281474976710655.000000	7.518381	669	690069248.000000
281474976710655.000000	7.543175	670	691083264.000000
281474976710655.000000	7.494339	671	692094912.000000
281474976710655.000000	7.771010	672	693110720.000000
281474976710655.000000	7.579549	673	694120832.000000
281474976710655.000000	7.867054	674	695137984.000000
281474976710655.000000	7.408157	675	696146816.000000
281474976710655.000000	7.408395	676	697165056.000000
281474976710655.000000	7.195387	677	698172736.000000
281474976710655.000000	7.385486	678	699191936.000000
281474976710655.000000	6.872073	679	700198208.000000
281474976710655.000000	6.654523	680	701218880.000000
281474976710655.000000	6.871396	681	702224896.000000
281474976710655.000000	6.246197	682	703245888.000000
281474976710655.000000	5.956842	683	704250816.000000
281474976710655.000000	5.612795	684	705272256.000000
281474976710655.000000	6.318404	685	706276608.000000
281474976710655.000000	5.743258	686	707298304.000000
281474976710655.000000	5.990066	687	708303488.000000
281474976710655.000000	6.141623	688	709324928.000000
281474976710655.000000	6.130718	689	710330368.000000
281474976710655.000000	5.912904	690	711351232.000000
281474976710655.000000	6.229884	691	712357120.000000
281474976710655.000000	6.333978	692	713377856.000000
281474976710655.000000	6.209102	693	714383680.000000
281474976710655.000000	6.626744	694	715403392.000000
281474976710655.000000	6.397303	695	716411200.000000
281474976710655.000000	6.524718	696	717430464.000000
281474976710655.000000	6.792131	697	718437312.000000
281474976710655.000000	6.753684	698	719456832.000000
281474976710655.000000	7.047891	699	720465536.000000
281474976710655.000000	7.091116	700	721483392.000000
281474976710655.000000	6.997243	701	722492672.000000
281474976710655.000000	7.447125	702	723509888.000000
281474976710655.000000	7.186296	703	724520384.000000
281474976710655.000000	7.275663	704	725535744.000000
281474976710655.000000	7.544249	705	726548032.000000
281474976710655.000000	7.901714	706	727561344.000000
281474976710655.000000	7.648850	707	728575232.000000
281474976710655.000000	7.522964	708	729587392.000000
281474976710655.000000	7.531283	709	730602240.000000
281474976710655.000000	7.482124	710	731613376.000000
281474976710655.000000	7.128401	711	732629184.000000
281474976710655.000000	6.782940	712	733639680.000000
281474976710655.000000	6.655081	713	734656256.000000
281474976710655.000000	6.309078	714	735666240.000000
281474976710655.000000	6.228445	715	736682816.000000
281474976710655.000000	6.107273	716	737692736.000000
281474976710655.000000	5.978594	717	738708992.000000
281474976710655.000000	6.324715	718	739719040.000000
281474976710655.000000	6.566727	719	740734656.000000
281474976710655.000000	6.227979	720	741746048.000000
281474976710655.000000	6.088212	721	742760320.000000
281474976710655.000000	6.166705	722	743772544.000000
281474976710655.000000	6.258994	723	744786944.000000
281474976710655.000000	6.491856	724	745799488.000000
281474976710655.000000	6.574332	725	746813504.000000
281474976710655.000000	6.206430	726	747826432.000000
281474976710655.000000	6.573633	727	748840448.000000
281474976710655.000000	6.436343	728	749852928.000000
281474976710655.000000	6.286332	729	750867392.000000
281474976710655.000000	6.626468	730	751879680.000000
281474976710655.000000	6.512446	731	752893952.000000
281474976710655.000000	6.300233	732	753905792.000000
281474976710655.000000	6.453209	733	754920704.000000
281474976710655.000000	6.241487	734	755932160.000000
281474976710655.000000	6.227386	735	756948032.000000
281474976710655.000000	6.133816	736	757958528.000000
281474976710655.000000	6.090064	737	758974976.000000
281474976710655.000000	6.439388	738	759985472.000000
281474976710655.000000	6.450037	739	761001536.000000
281474976710655.000000	6.419785	740	762012352.000000
281474976710655.000000	6.611623	741	763028288.000000
281474976710655.000000	6.878462	742	764039104.000000
281474976710655.000000	7.072596	743	765054848.000000
281474976710655.000000	7.082141	744	766066240.000000
281474976710655.000000	7.349893	745	767081088.000000
281474976710655.000000	7.326750	746	768094080.000000
281474976710655.000000	7.498396	747	769107008.000000
281474976710655.000000	7.501155	748	770121280.000000
281474976710655.000000	7.746250	749	771133056.000000
281474976710655.000000	7.639761	750	772148800.000000
281474976710655.000000	7.421932	751	773158912.000000
281474976710655.000000	7.535587	752	774176256.000000
281474976710655.000000	7.419233	753	775184768.000000
281474976710655.000000	7.750826	754	776203520.000000
281474976710655.000000	7.140937	755	777210624.000000
281474976710655.000000	7.171884	756	778230464.000000
281474976710655.000000	6.822137	757	779236672.000000
281474976710655.000000	6.514281	758	780257280.000000
281474976710655.000000	6.385290	759	781262784.000000
281474976710655.000000	6.207062	760	782283776.000000
281474976710655.000000	6.289368	761	783288576.000000
281474976710655.000000	5.772447	762	784310336.000000
281474976710655.000000	6.415977	763	785315136.000000
281474976710655.000000	5.890416	764	786336640.000000
281474976710655.000000	6.069449	765	787341440.000000
281474976710655.000000	6.003103	766	788362880.000000
281474976710655.000000	6.314620	767	789368192.000000
281474976710655.000000	6.159931	768	790389184.000000
281474976710655.000000	6.278764	769	791394944.000000
281474976710655.000000	6.502312	770	792415808.000000
281474976710655.000000	6.219986	771	793421312.000000
281474976710655.000000	6.353360	772	794442368.000000
281474976710655.000000	6.567091	773	795448512.000000
281474976710655.000000	6.769051	774	796468928.000000
281474976710655.000000	6.326280	775	797475584.000000
281474976710655.000000	6.490217	776	798495296.000000
281474976710655.000000	6.627992	777	799503168.000000
281474976710655.000000	6.656403	778	800521536.000000
281474976710655.000000	6.946394	779	801530688.000000
281474976710655.000000	7.456185	780	802547840.000000
281474976710655.000000	7.281739	781	803558336.000000
281474976710655.000000	7.412004	782	804573504.000000
281474976710655.000000	7.338802	783	805585600.000000
281474976710655.000000	7.852071	784	806599680.000000
281474976710655.000000	7.821399	785	807612800.000000
281474976710655.000000	7.865325	786	808625536.000000
281474976710655.000000	7.461878	787	809640128.000000
281474976710655.000000	7.364369	788	810651456.000000
281474976710655.000000	6.924173	789	811667008.000000
281474976710655.000000	7.154401	790	812677312.000000
281474976710655.000000	6.961237	791	813693504.000000
281474976710655.000000	6.442692	792	814703680.000000
281474976710655.000000	6.281034	793	815720128.000000
281474976710655.000000	6.034166	794	816730112.000000
281474976710655.000000	5.971275	795	817745920.000000
281474976710655.000000	6.203122	796	818756544.000000
281474976710655.000000	6.016918	797	819771328.000000
281474976710655.000000	6.058667	798	820783488.000000
281474976710655.000000	6.307505	799	821797440.000000
281474976710655.000000	6.358702	800	822810240.000000
281474976710655.000000	6.657083	801	823823808.000000
281474976710655.000000	6.355294	802	824836928.000000
281474976710655.000000	6.494720	803	825850048.000000
281474976710655.000000	6.340580	804	826863680.000000
281474976710655.000000	6.565541	805	827876736.000000
281474976710655.000000	6.259226	806	828890048.000000
281474976710655.000000	6.312299	807	829903680.000000
281474976710655.000000	6.410381	808	830916608.000000
281474976710655.000000	6.424322	809	831930496.000000
281474976710655.000000	6.632669	810	832942784.000000
281474976710655.000000	6.478524	811	833957376.000000
281474976710655.000000	6.452452	812	834969088.000000
281474976710655.000000	6.307220	813	835984128.000000
281474976710655.000000	6.181257	814	836995648.000000
281474976710655.000000	6.259324	815	838011584.000000
281474976710655.000000	6.541291	816	839022144.000000
281474976710655.000000	6.438388	817	840038464.000000
281474976710655.000000	6.476682	818	841049088.000000
281474976710655.000000	6.492559	819	842065280.000000
281474976710655.000000	6.485951	820	843076416.000000
281474976710655.000000	6.828345	821	844091648.000000
281474976710655.000000	7.134406	822	845103488.000000
281474976710655.000000	7.469676	823	846118080.000000
281474976710655.000000	7.381419	824	847131136.000000
281474976710655.000000	7.475948	825	848144256.000000
281474976710655.000000	7.598944	826	849158528.000000
281474976710655.000000	7.764332	827	850170048.000000
281474976710655.000000	7.790133	828	851185600.000000
281474976710655.000000	7.766690	829	852195840.000000
281474976710655.000000	7.619672	830	853213312.000000
281474976710655.000000	7.438801	831	854221888.000000
281474976710655.000000	7.177402	832	855240704.000000
281474976710655.000000	7.049916	833	856247808.000000
281474976710655.000000	7.027618	834	857267968.000000
281474976710655.000000	6.648887	835	858273792.000000
281474976710655.000000	6.573343	836	859294848.000000
281474976710655.000000	6.288352	837	860300096.000000
281474976710655.000000	6.109916	838	861321600.000000
281474976710655.000000	6.180877	839	862326144.000000
281474976710655.000000	6.092445	840	863347968.000000
281474976710655.000000	6.330522	841	864352448.000000
281474976710655.000000	6.029302	842	865373952.000000
281474976710655.000000	6.316919	843	866379072.000000
281474976710655.000000	6.244850	844	867400128.000000
281474976710655.000000	6.259296	845	868405760.000000
281474976710655.000000	6.343643	846	869426816.000000
281474976710655.000000	6.232590	847	870432384.000000
281474976710655.000000	6.232107	848	871453312.000000
281474976710655.000000	6.379521	849	872459008.000000
281474976710655.000000	6.393966	850	873479872.000000
281474976710655.000000	6.161985	851	874486080.000000
281474976710655.000000	6.330781	852	875506496.000000
281474976710655.000000	6.362016	853	876513152.000000
281474976710655.000000	6.594311	854	877532800.000000
281474976710655.000000	6.766199	855	878540608.000000
281474976710655.000000	7.158831	856	879558848.000000
281474976710655.000000	6.848526	857	880568128.000000
281474976710655.000000	7.152469	858	881584768.000000
281474976710655.000000	7.293271	859	882595584.000000
281474976710655.000000	7.531553	860	883610944.000000
281474976710655.000000	7.602635	861	884623040.000000
281474976710655.000000	7.887876	862	885636928.000000
281474976710655.000000	7.407689	863	886650432.000000
281474976710655.000000	7.442402	864	887663040.000000
281474976710655.000000	7.205214	865	888677504.000000
281474976710655.000000	7.498506	866	889688704.000000
281474976710655.000000	7.133066	867	890704320.000000
281474976710655.000000	6.772985	868	891715072.000000
281474976710655.000000	6.552030	869	892731392.000000
281474976710655.000000	6.355803	870	893741696.000000
281474976710655.000000	6.128851	871	894757888.000000
281474976710655.000000	6.147434	872	895768192.000000
281474976710655.000000	5.971928	873	896783744.000000
281474976710655.000000	6.068934	874	897794560.000000
281474976710655.000000	5.908343	875	898809600.000000
281474976710655.000000	6.435773	876	899821312.000000
281474976710655.000000	6.289437	877	900835456.000000
281474976710655.000000	6.388902	878	901848064.000000
281474976710655.000000	6.513648	879	902861632.000000
281474976710655.000000	6.333553	880	903874816.000000
281474976710655.000000	6.661921	881	904888064.000000
281474976710655.000000	6.293916	882	905901568.000000
281474976710655.000000	6.826316	883	906914816.000000
281474976710655.000000	6.243479	884	907928128.000000
281474976710655.000000	6.470890	885	908941568.000000
281474976710655.000000	6.354657	886	909954368.000000
281474976710655.000000	6.550395	887	910968320.000000
281474976710655.000000	6.535695	888	911980928.000000
281474976710655.000000	6.457024	889	912995392.000000
281474976710655.000000	6.113448	890	914007424.000000
281474976710655.000000	6.131602	891	915022080.000000
281474976710655.000000	6.272251	892	916033280.000000
281474976710655.000000	6.326256	893	917048960.000000
281474976710655.000000	6.183796	894	918060032.000000
281474976710655.000000	6.392285	895	919076096.000000
281474976710655.000000	6.492531	896	920086848.000000
281474976710655.000000	6.739784	897	921102656.000000
281474976710655.000000	6.993071	898	922113728.000000
281474976710655.000000	7.181052	899	923129024.000000
281474976710655.000000	7.152568	900	924141056.000000
281474976710655.000000	7.287156	901	925155456.000000
281474976710655.000000	7.576248	902	926168512.000000
281474976710655.000000	7.428850	903	927181504.000000
281474976710655.000000	7.845747	904	928195904.000000
281474976710655.000000	7.637889	905	929207360.000000
281474976710655.000000	7.835118	906	930223232.000000
281474976710655.000000	7.805436	907	931233344.000000
281474976710655.000000	7.802908	908	932250560.000000
281474976710655.000000	7.374331	909	933259200.000000
281474976710655.000000	7.260950	910	934277888.000000
281474976710655.000000	7.131145	911	935284864.000000
281474976710655.000000	7.053462	912	936305152.000000
281474976710655.000000	6.583671	913	937310976.000000
281474976710655.000000	6.811956	914	938332160.000000
281474976710655.000000	6.431983	915	939337344.000000
281474976710655.000000	6.135061	916	940358656.000000
281474976710655.000000	6.300697	917	941363136.000000
281474976710655.000000	6.237338	918	942385024.000000
281474976710655.000000	6.357772	919	943389568.000000
281474976710655.000000	6.135055	920	944410624.000000
281474976710655.000000	6.376431	921	945415808.000000
281474976710655.000000	6.175347	922	946437376.000000
281474976710655.000000	6.054127	923	947442432.000000
281474976710655.000000	6.106672	924	948463680.000000
281474976710655.000000	6.296445	925	949468928.000000
281474976710655.000000	6.361066	926	950489984.000000
281474976710655.000000	6.159281	927	951495872.000000
281474976710655.000000	6.490683	928	952517056.000000
281474976710655.000000	6.287097	929	953522816.000000
281474976710655.000000	6.375418	930	954543232.000000
281474976710655.000000	6.580095	931	955549696.000000
281474976710655.000000	7.033251	932	956569408.000000
281474976710655.000000	6.720994	933	957577472.000000
281474976710655.000000	6.986496	934	958595968.000000
281474976710655.000000	6.911884	935	959605184.000000
281474976710655.000000	7.403634	936	960622016.000000
281474976710655.000000	7.269880	937	961632640.000000
281474976710655.000000	7.614974	938	962648064.000000
281474976710655.000000	7.351251	939	963660224.000000
281474976710655.000000	7.693829	940	964674112.000000
281474976710655.000000	7.823617	941	965687552.000000
281474976710655.000000	7.457255	942	966700288.000000
281474976710655.000000	7.263571	943	967714496.000000
281474976710655.000000	7.186347	944	968726080.000000
281474976710655.000000	7.057997	945	969742016.000000
281474976710655.000000	7.050444	946	970752448.000000
281474976710655.000000	6.862746	947	971768832.000000
281474976710655.000000	6.355702	948	972778816.000000
281474976710655.000000	6.334173	949	973794880.000000
281474976710655.000000	6.400381	950	974804928.000000
281474976710655.000000	6.146272	951	975820480.000000
281474976710655.000000	6.274907	952	976831616.000000
281474976710655.000000	6.169012	953	977846528.000000
281474976710655.000000	6.159238	954	978858560.000000
281474976710655.000000	6.204484	955	979872128.000000
281474976710655.000000	6.423496	956	980885312.000000
281474976710655.000000	6.778510	957	981898368.000000
281474976710655.000000	6.739984	958	982912128.000000
281474976710655.000000	6.761230	959	983925312.000000
281474976710655.000000	6.590566	960	984939008.000000
281474976710655.000000	6.653475	961	985951936.000000
281474976710655.000000	6.783691	962	986965312.000000
281474976710655.000000	6.900968	963	987978432.000000
281474976710655.000000	6.473688	964	988991552.000000
281474976710655.000000	6.502184	965	990005440.000000
281474976710655.000000	6.574092	966	991018112.000000
281474976710655.000000	6.576823	967	992032192.000000
281474976710655.000000	6.407904	968	993044160.000000
281474976710655.000000	6.150786	969	994059584.000000
281474976710655.000000	6.289876	970	995070592.000000
281474976710655.000000	6.107194	971	996086400.000000
281474976710655.000000	6.554151	972	997097472.000000
281474976710655.000000	6.431513	973	998113472.000000
281474976710655.000000	6.427871	974	999124160.000000
281474976710655.000000	6.287282	975	1000140288.000000
281474976710655.000000	6.609673	976	1001151104.000000
281474976710655.000000	6.887205	977	1002166848.000000
281474976710655.000000	7.127480	978	1003178560.000000
281474976710655.000000	7.352184	979	1004193344.000000
281474976710655.000000	7.308851	980	1005206336.000000
281474976710655.000000	7.348646	981	1006219456.000000
281474976710655.000000	7.475034	982	1007233984.000000
281474976710655.000000	7.811340	983	1008245440.000000
281474976710655.000000	7.838652	984	1009261504.000000
281474976710655.000000	7.476008	985	1010271488.000000
281474976710655.000000	7.703932	986	1011288832.000000
281474976710655.000000	7.458488	987	1012297344.000000
281474976710655.000000	7.327137	988	1013316224.000000
281474976710655.000000	7.042152	989	1014322752.000000
281474976710655.000000	7.094017	990	1015342848.000000
281474976710655.000000	6.780972	991	1016348416.000000
281474976710655.000000	6.356736	992	1017369600.000000
281474976710655.000000	6.453489	993	1018374848.000000
281474976710655.000000	6.133467	994	1019396416.000000
281474976710655.000000	6.007026	995	1020400704.000000
281474976710655.000000	5.664337	996	1021422976.000000
281474976710655.000000	6.196489	997	1022427392.000000
281474976710655.000000	6.054554	998	1023449024.000000
281474976710655.000000	6.189846	999	1024454464.000000
281474976710655.000000	6.129784	1000	1025475776.000000
281474976710655.000000	6.033291	1001	1026480960.000000
281474976710655.000000	6.136317	1002	1027501952.000000
281474976710655.000000	6.205395	1003	1028507456.000000
281474976710655.000000	6.521530	1004	1029528256.000000
281474976710655.000000	6.408957	1005	1030534144.000000
281474976710655.000000	6.479553	1006	1031554944.000000
281474976710655.000000	6.315771	1007	1032560960.000000
281474976710655.000000	6.619350	1008	1033581184.000000
281474976710655.000000	6.451837	1009	1034588032.000000
281474976710655.000000	6.868241	1010	1035607424.000000
281474976710655.000000	6.799935	1011	1036615488.000000
281474976710655.000000	7.043689	1012	1037634048.000000
281474976710655.000000	6.949655	1013	1038643264.000000
281474976710655.000000	7.270352	1014	1039660288.000000
281474976710655.000000	7.357147	1015	1040670912.000000
281474976710655.000000	7.258966	1016	1041686336.000000
281474976710655.000000	7.419450	1017	1042698368.000000
281474976710655.000000	7.743152	1018	1043712256.000000
281474976710655.000000	7.656346	1019	1044726016.000000
281474976710655.000000	7.527763	1020	1045738304.000000
281474976710655.000000	7.437686	1021	1046752896.000000
281474976710655.000000	7.312686	1022	1047764160.000000
281474976710655.000000	7.349087	1023	1048779904.000000
281474976710655.000000	6.755022	1024	1049790464.000000
281474976710655.000000	6.803895	1025	1050806784.000000
281474976710655.000000	6.233793	1026	1051816832.000000
281474976710655.000000	6.091512	1027	1052832896.000000
281474976710655.000000	6.193112	1028	1053842816.000000
281474976710655.000000	5.921142	1029	1054859008.000000
281474976710655.000000	6.313948	1030	1055869824.000000
281474976710655.000000	6.175304	1031	1056884416.000000
281474976710655.000000	6.276006	1032	1057896896.000000
281474976710655.000000	6.276392	1033	1058910592.000000
281474976710655.000000	6.145433	1034	1059923264.000000
281474976710655.000000	6.296091	1035	1060936576.000000
281474976710655.000000	6.603956	1036	1061950144.000000
281474976710655.000000	6.746796	1037	1062963200.000000
281474976710655.000000	6.843973	1038	1063976832.000000
281474976710655.000000	6.959230	1039	1064990208.000000
281474976710655.000000	6.536225	1040	1066003456.000000
281474976710655.000000	6.532498	1041	1067016512.000000
281474976710655.000000	6.254241	1042	1068029504.000000
281474976710655.000000	6.727065	1043	1069043200.000000
281474976710655.000000	6.563496	1044	1070055744.000000
281474976710655.000000	6.581717	1045	1071070272.000000
281474976710655.000000	6.323649	1046	1072082112.000000
281474976710655.000000	6.104177	1047	1073097344.000000
281474976710655.000000	6.175570	1048	1074108288.000000
281474976710655.000000	6.312550	1049	1075124096.000000
281474976710655.000000	6.335108	1050	1076134784.000000
281474976710655.000000	6.317031	1051	1077151488.000000
281474976710655.000000	6.271710	1052	1078162176.000000
281474976710655.000000	6.655912	1053	1079178496.000000
281474976710655.000000	6.767832	1054	1080189312.000000
281474976710655.000000	7.078784	1055	1081204608.000000
